model,image,gt_index,epsilon,method,iou,iou_0.5,iou_0.7,time
yolo11m,000000146498,5,2/255,rcp,0.0,0.0,0.0,445.19415163993835
yolo11m,000000146498,5,2/255,square_attack,0.0,0.0,0.0,0.11777810255686443
yolo11m,000000152771,0,1/255,odpv,0.9011741876602173,0.9011741876602173,0.9011741876602173,21.573163509368896
yolo11m,000000152771,0,1/255,pgd,0.835918664932251,0.835918664932251,0.835918664932251,1.6023406585057576
yolo11m,000000152771,0,1/255,rcp,0.9442360539305263,0.9442360539305263,0.9442360539305263,453.40774846076965
yolo11m,000000152771,0,1/255,square_attack,0.8875558972358704,0.8875558972358704,0.8875558972358704,57.484200874964394
yolo11m,000000152771,0,2/255,odpv,0.9008944630622864,0.9008944630622864,0.9008944630622864,21.582557439804077
yolo11m,000000152771,0,2/255,pgd,0.0,0.0,0.0,1.0557522773742676
yolo11m,000000152771,0,2/255,rcp,0.9360589676542598,0.9360589676542598,0.9360589676542598,456.5230550765991
yolo11m,000000152771,0,2/255,square_attack,0.777518630027771,0.777518630027771,0.777518630027771,57.037336905797325
yolo11m,000000152771,1,1/255,odpv,0.0,0.0,0.0,0.12610721588134766
yolo11m,000000152771,1,1/255,pgd,0.0,0.0,0.0,1.6023406585057576
yolo11m,000000152771,1,1/255,rcp,0.4087427363052146,0.0,0.0,453.40774846076965
yolo11m,000000152771,1,1/255,square_attack,0.40478989481925964,0.0,0.0,57.484200874964394
yolo11m,000000152771,1,2/255,odpv,0.0,0.0,0.0,0.12006497383117676
yolo11m,000000152771,1,2/255,pgd,0.0,0.0,0.0,1.0557522773742676
yolo11m,000000152771,1,2/255,rcp,0.4031880137079317,0.0,0.0,456.5230550765991
yolo11m,000000152771,1,2/255,square_attack,0.4001227021217346,0.0,0.0,57.037336905797325
yolo11m,000000152771,2,1/255,odpv,0.0,0.0,0.0,0.0011353492736816406
yolo11m,000000152771,2,1/255,pgd,0.0,0.0,0.0,1.6023406585057576
yolo11m,000000152771,2,1/255,rcp,0.0,0.0,0.0,453.40774846076965
yolo11m,000000152771,2,1/255,square_attack,0.0,0.0,0.0,57.484200874964394
yolo11m,000000152771,2,2/255,odpv,0.0,0.0,0.0,0.0013339519500732422
yolo11m,000000152771,2,2/255,pgd,0.0,0.0,0.0,1.0557522773742676
yolo11m,000000152771,2,2/255,rcp,0.0,0.0,0.0,456.5230550765991
yolo11m,000000152771,2,2/255,square_attack,0.0,0.0,0.0,57.037336905797325
yolo11m,000000152771,3,1/255,odpv,0.8755146265029907,0.8755146265029907,0.8755146265029907,22.299713850021362
yolo11m,000000152771,3,1/255,pgd,0.6767411828041077,0.6767411828041077,0.0,1.6023406585057576
yolo11m,000000152771,3,1/255,rcp,0.9320667812654128,0.9320667812654128,0.9320667812654128,453.40774846076965
yolo11m,000000152771,3,1/255,square_attack,0.9184667468070984,0.9184667468070984,0.9184667468070984,57.484200874964394
yolo11m,000000152771,3,2/255,odpv,0.8735823035240173,0.8735823035240173,0.8735823035240173,22.306472301483154
yolo11m,000000152771,3,2/255,pgd,0.0,0.0,0.0,1.0557522773742676
yolo11m,000000152771,3,2/255,rcp,0.9257271183528102,0.9257271183528102,0.9257271183528102,456.5230550765991
yolo11m,000000152771,3,2/255,square_attack,0.8991026282310486,0.8991026282310486,0.8991026282310486,57.037336905797325
yolo11m,000000152771,4,1/255,odpv,0.0,0.0,0.0,0.13822007179260254
yolo11m,000000152771,4,1/255,pgd,0.3105195462703705,0.0,0.0,1.6023406585057576
yolo11m,000000152771,4,1/255,rcp,0.390840121110778,0.0,0.0,453.40774846076965
yolo11m,000000152771,4,1/255,square_attack,0.38708561658859253,0.0,0.0,57.484200874964394
yolo11m,000000152771,4,2/255,odpv,0.0,0.0,0.0,0.12900209426879883
yolo11m,000000152771,4,2/255,pgd,0.25275808572769165,0.0,0.0,1.0557522773742676
yolo11m,000000152771,4,2/255,rcp,0.38484542738824395,0.0,0.0,456.5230550765991
yolo11m,000000152771,4,2/255,square_attack,0.3836073577404022,0.0,0.0,57.037336905797325
yolo11m,000000152771,5,1/255,odpv,0.0,0.0,0.0,0.001173257827758789
yolo11m,000000152771,5,1/255,pgd,0.0,0.0,0.0,1.6023406585057576
yolo11m,000000152771,5,1/255,rcp,0.0,0.0,0.0,453.40774846076965
yolo11m,000000152771,5,1/255,square_attack,0.0,0.0,0.0,57.484200874964394
yolo11m,000000152771,5,2/255,odpv,0.0,0.0,0.0,0.0013022422790527344
yolo11m,000000152771,5,2/255,pgd,0.0,0.0,0.0,1.0557522773742676
yolo11m,000000152771,5,2/255,rcp,0.0,0.0,0.0,456.5230550765991
yolo11m,000000152771,5,2/255,square_attack,0.0,0.0,0.0,57.037336905797325
yolo11m,000000172330,0,1/255,odpv,0.9307484030723572,0.9307484030723572,0.9307484030723572,20.571072340011597
yolo11m,000000172330,0,1/255,pgd,0.5352615118026733,0.5352615118026733,0.0,1.8800969123840332
yolo11m,000000172330,0,1/255,rcp,0.9389956855921824,0.9389956855921824,0.9389956855921824,675.397240281105
yolo11m,000000172330,0,1/255,square_attack,0.929073691368103,0.929073691368103,0.929073691368103,86.70059424638748
yolo11m,000000172330,0,2/255,odpv,0.9224381446838379,0.9224381446838379,0.9224381446838379,21.661668300628662
yolo11m,000000172330,0,2/255,pgd,0.26958978176116943,0.0,0.0,2.30435848236084
yolo11m,000000172330,0,2/255,rcp,0.9350947455248338,0.9350947455248338,0.9350947455248338,675.280837893486
yolo11m,000000172330,0,2/255,square_attack,0.9216983914375305,0.9216983914375305,0.9216983914375305,86.69643074274063
yolo11m,000000172330,1,1/255,odpv,0.8933019638061523,0.8933019638061523,0.8933019638061523,22.50300621986389
yolo11m,000000172330,1,1/255,pgd,0.0,0.0,0.0,1.8800969123840332
yolo11m,000000172330,1,1/255,rcp,0.898919056135844,0.898919056135844,0.898919056135844,675.397240281105
yolo11m,000000172330,1,1/255,square_attack,0.8929443359375,0.8929443359375,0.8929443359375,86.70059424638748
yolo11m,000000172330,1,2/255,odpv,0.8830101490020752,0.8830101490020752,0.8830101490020752,23.448035955429077
yolo11m,000000172330,1,2/255,pgd,0.016495222225785255,0.0,0.0,2.30435848236084
yolo11m,000000172330,1,2/255,rcp,0.8980305621834294,0.8980305621834294,0.8980305621834294,675.280837893486
yolo11m,000000172330,1,2/255,square_attack,0.8786396980285645,0.8786396980285645,0.8786396980285645,86.69643074274063
yolo11m,000000172330,2,1/255,odpv,0.9795985817909241,0.9795985817909241,0.9795985817909241,22.368997812271118
yolo11m,000000172330,2,1/255,pgd,0.6446422934532166,0.6446422934532166,0.0,1.8800969123840332
yolo11m,000000172330,2,1/255,rcp,0.9871028559641285,0.9871028559641285,0.9871028559641285,675.397240281105
yolo11m,000000172330,2,1/255,square_attack,0.978522002696991,0.978522002696991,0.978522002696991,86.70059424638748
yolo11m,000000172330,2,2/255,odpv,0.9726282358169556,0.9726282358169556,0.9726282358169556,23.590993881225586
yolo11m,000000172330,2,2/255,pgd,0.4863278865814209,0.0,0.0,2.30435848236084
yolo11m,000000172330,2,2/255,rcp,0.9859972974559543,0.9859972974559543,0.9859972974559543,675.280837893486
yolo11m,000000172330,2,2/255,square_attack,0.9546254873275757,0.9546254873275757,0.9546254873275757,86.69643074274063
yolo11m,000000172330,3,1/255,odpv,0.8468583822250366,0.8468583822250366,0.8468583822250366,22.340303421020508
yolo11m,000000172330,3,1/255,pgd,0.0,0.0,0.0,1.8800969123840332
yolo11m,000000172330,3,1/255,rcp,0.8637608202067565,0.8637608202067565,0.8637608202067565,675.397240281105
yolo11m,000000172330,3,1/255,square_attack,0.8058459162712097,0.8058459162712097,0.8058459162712097,86.70059424638748
yolo11m,000000172330,3,2/255,odpv,0.8397870063781738,0.8397870063781738,0.8397870063781738,23.528923273086548
yolo11m,000000172330,3,2/255,pgd,0.0,0.0,0.0,2.30435848236084
yolo11m,000000172330,3,2/255,rcp,0.8617266042447197,0.8617266042447197,0.8617266042447197,675.280837893486
yolo11m,000000172330,3,2/255,square_attack,0.6613476276397705,0.6613476276397705,0.0,86.69643074274063
yolo11m,000000179265,0,1/255,odpv,0.9544755816459656,0.9544755816459656,0.9544755816459656,20.52796459197998
yolo11m,000000179265,0,1/255,pgd,0.0,0.0,0.0,0.8133084774017334
yolo11m,000000179265,0,1/255,rcp,0.9617510735153171,0.9617510735153171,0.9617510735153171,306.634036809206
yolo11m,000000179265,0,1/255,square_attack,0.9553101062774658,0.9553101062774658,0.9553101062774658,32.30099382996559
yolo11m,000000179265,0,2/255,odpv,0.9461758136749268,0.9461758136749268,0.9461758136749268,21.733279943466187
yolo11m,000000179265,0,2/255,pgd,0.0,0.0,0.0,0.671530544757843
yolo11m,000000179265,0,2/255,rcp,0.960855186193475,0.960855186193475,0.960855186193475,304.53392884135246
yolo11m,000000179265,0,2/255,square_attack,0.9478583931922913,0.9478583931922913,0.9478583931922913,21.81664976477623
yolo11m,000000179265,1,1/255,odpv,0.8813816905021667,0.8813816905021667,0.8813816905021667,21.276207208633423
yolo11m,000000179265,1,1/255,pgd,0.5388193726539612,0.5388193726539612,0.0,0.8133084774017334
yolo11m,000000179265,1,1/255,rcp,0.9271787055681505,0.9271787055681505,0.9271787055681505,306.634036809206
yolo11m,000000179265,1,1/255,square_attack,0.9199767708778381,0.9199767708778381,0.9199767708778381,32.30099382996559
yolo11m,000000179265,1,2/255,odpv,0.8813519477844238,0.8813519477844238,0.8813519477844238,22.42662763595581
yolo11m,000000179265,1,2/255,pgd,0.0,0.0,0.0,0.671530544757843
yolo11m,000000179265,1,2/255,rcp,0.9237355925237575,0.9237355925237575,0.9237355925237575,304.53392884135246
yolo11m,000000179265,1,2/255,square_attack,0.9095802903175354,0.9095802903175354,0.9095802903175354,21.81664976477623
yolo11m,000000179265,2,1/255,odpv,0.0,0.0,0.0,0.07281780242919922
yolo11m,000000179265,2,1/255,pgd,0.33877500891685486,0.0,0.0,0.8133084774017334
yolo11m,000000179265,2,1/255,rcp,0.0,0.0,0.0,306.634036809206
yolo11m,000000179265,2,1/255,square_attack,0.8399556279182434,0.8399556279182434,0.8399556279182434,32.30099382996559
yolo11m,000000179265,2,2/255,odpv,0.0,0.0,0.0,0.054924726486206055
yolo11m,000000179265,2,2/255,pgd,0.0,0.0,0.0,0.671530544757843
yolo11m,000000179265,2,2/255,rcp,0.0,0.0,0.0,304.53392884135246
yolo11m,000000179265,2,2/255,square_attack,0.0,0.0,0.0,21.81664976477623
yolo11m,000000179265,3,1/255,odpv,0.0,0.0,0.0,0.002086639404296875
yolo11m,000000179265,3,1/255,pgd,0.0,0.0,0.0,0.8133084774017334
yolo11m,000000179265,3,1/255,rcp,0.0,0.0,0.0,306.634036809206
yolo11m,000000179265,3,1/255,square_attack,0.0,0.0,0.0,32.30099382996559
yolo11m,000000179265,3,2/255,odpv,0.0,0.0,0.0,0.002177715301513672
yolo11m,000000179265,3,2/255,pgd,0.0,0.0,0.0,0.671530544757843
yolo11m,000000179265,3,2/255,rcp,0.0,0.0,0.0,304.53392884135246
yolo11m,000000179265,3,2/255,square_attack,0.0,0.0,0.0,21.81664976477623
yolo11m,000000179265,4,1/255,odpv,0.0,0.0,0.0,0.002100706100463867
yolo11m,000000179265,4,1/255,pgd,0.0,0.0,0.0,0.8133084774017334
yolo11m,000000179265,4,1/255,rcp,0.0,0.0,0.0,306.634036809206
yolo11m,000000179265,4,1/255,square_attack,0.0,0.0,0.0,32.30099382996559
yolo11m,000000179265,4,2/255,odpv,0.0,0.0,0.0,0.002118825912475586
yolo11m,000000179265,4,2/255,pgd,0.0,0.0,0.0,0.671530544757843
yolo11m,000000179265,4,2/255,rcp,0.0,0.0,0.0,304.53392884135246
yolo11m,000000179265,4,2/255,square_attack,0.0,0.0,0.0,21.81664976477623
yolo11m,000000179265,5,1/255,odpv,0.0,0.0,0.0,0.0020482540130615234
yolo11m,000000179265,5,1/255,pgd,0.0,0.0,0.0,0.8133084774017334
yolo11m,000000179265,5,1/255,rcp,0.0,0.0,0.0,306.634036809206
yolo11m,000000179265,5,1/255,square_attack,0.0,0.0,0.0,32.30099382996559
yolo11m,000000179265,5,2/255,odpv,0.0,0.0,0.0,0.0020508766174316406
yolo11m,000000179265,5,2/255,pgd,0.0,0.0,0.0,0.671530544757843
yolo11m,000000179265,5,2/255,rcp,0.0,0.0,0.0,304.53392884135246
yolo11m,000000179265,5,2/255,square_attack,0.0,0.0,0.0,21.81664976477623
yolo11m,000000179265,6,1/255,odpv,0.0,0.0,0.0,0.0019774436950683594
yolo11m,000000179265,6,1/255,pgd,0.0,0.0,0.0,0.8133084774017334
yolo11m,000000179265,6,1/255,rcp,0.0,0.0,0.0,306.634036809206
yolo11m,000000179265,6,1/255,square_attack,0.0,0.0,0.0,32.30099382996559
yolo11m,000000179265,6,2/255,odpv,0.0,0.0,0.0,0.001994609832763672
yolo11m,000000179265,6,2/255,pgd,0.0,0.0,0.0,0.671530544757843
yolo11m,000000179265,6,2/255,rcp,0.0,0.0,0.0,304.53392884135246
yolo11m,000000179265,6,2/255,square_attack,0.0,0.0,0.0,21.81664976477623
yolo11m,000000179265,7,1/255,odpv,0.0,0.0,0.0,0.0019443035125732422
yolo11m,000000179265,7,1/255,pgd,0.0,0.0,0.0,0.8133084774017334
yolo11m,000000179265,7,1/255,rcp,0.0,0.0,0.0,306.634036809206
yolo11m,000000179265,7,1/255,square_attack,0.0,0.0,0.0,32.30099382996559
yolo11m,000000179265,7,2/255,odpv,0.0,0.0,0.0,0.002046823501586914
yolo11m,000000179265,7,2/255,pgd,0.0,0.0,0.0,0.671530544757843
yolo11m,000000179265,7,2/255,rcp,0.0,0.0,0.0,304.53392884135246
yolo11m,000000179265,7,2/255,square_attack,0.0,0.0,0.0,21.81664976477623
yolo11m,000000224051,0,1/255,odpv,0.9044721126556396,0.9044721126556396,0.9044721126556396,21.583506107330322
yolo11m,000000224051,0,1/255,pgd,0.765497624874115,0.765497624874115,0.765497624874115,2.2353302637736
yolo11m,000000224051,0,1/255,rcp,0.9256663177103798,0.9256663177103798,0.9256663177103798,817.5822857220968
yolo11m,000000224051,0,1/255,square_attack,0.8983622193336487,0.8983622193336487,0.8983622193336487,84.28887470563252
yolo11m,000000224051,0,2/255,odpv,0.8937714695930481,0.8937714695930481,0.8937714695930481,20.528522968292236
yolo11m,000000224051,0,2/255,pgd,0.0,0.0,0.0,1.0104117393493652
yolo11m,000000224051,0,2/255,rcp,0.9210313727036545,0.9210313727036545,0.9210313727036545,816.7032308578491
yolo11m,000000224051,0,2/255,square_attack,0.8814929723739624,0.8814929723739624,0.8814929723739624,84.04251503944397
yolo11m,000000224051,1,1/255,odpv,0.8897506594657898,0.8897506594657898,0.8897506594657898,22.382874965667725
yolo11m,000000224051,1,1/255,pgd,0.2840128242969513,0.0,0.0,2.2353302637736
yolo11m,000000224051,1,1/255,rcp,0.927489154171411,0.927489154171411,0.927489154171411,817.5822857220968
yolo11m,000000224051,1,1/255,square_attack,0.9187795519828796,0.9187795519828796,0.9187795519828796,84.28887470563252
yolo11m,000000224051,1,2/255,odpv,0.8898030519485474,0.8898030519485474,0.8898030519485474,21.333069562911987
yolo11m,000000224051,1,2/255,pgd,0.0,0.0,0.0,1.0104117393493652
yolo11m,000000224051,1,2/255,rcp,0.9241887752959572,0.9241887752959572,0.9241887752959572,816.7032308578491
yolo11m,000000224051,1,2/255,square_attack,0.8915022611618042,0.8915022611618042,0.8915022611618042,84.04251503944397
yolo11m,000000224051,2,1/255,odpv,0.7398645281791687,0.7398645281791687,0.7398645281791687,22.4145987033844
yolo11m,000000224051,2,1/255,pgd,0.0,0.0,0.0,2.2353302637736
yolo11m,000000224051,2,1/255,rcp,0.9047081153430488,0.9047081153430488,0.9047081153430488,817.5822857220968
yolo11m,000000224051,2,1/255,square_attack,0.9002662897109985,0.9002662897109985,0.9002662897109985,84.28887470563252
yolo11m,000000224051,2,2/255,odpv,0.7355190515518188,0.7355190515518188,0.7355190515518188,21.412240505218506
yolo11m,000000224051,2,2/255,pgd,0.0,0.0,0.0,1.0104117393493652
yolo11m,000000224051,2,2/255,rcp,0.8918956855640882,0.8918956855640882,0.8918956855640882,816.7032308578491
yolo11m,000000224051,2,2/255,square_attack,0.8494240045547485,0.8494240045547485,0.8494240045547485,84.04251503944397
yolo11m,000000236845,0,1/255,odpv,0.8204901814460754,0.8204901814460754,0.8204901814460754,21.79414987564087
yolo11m,000000236845,0,1/255,pgd,0.0,0.0,0.0,1.629014015197754
yolo11m,000000236845,0,1/255,rcp,0.8858373518159972,0.8858373518159972,0.8858373518159972,2787.1501286029816
yolo11m,000000236845,0,1/255,square_attack,0.8678966760635376,0.8678966760635376,0.8678966760635376,85.39236235618591
yolo11m,000000236845,0,2/255,odpv,0.7932738661766052,0.7932738661766052,0.7932738661766052,21.741766691207886
yolo11m,000000236845,0,2/255,pgd,0.0,0.0,0.0,1.633333444595337
yolo11m,000000236845,0,2/255,rcp,0.8645808900931876,0.8645808900931876,0.8645808900931876,2777.049290895462
yolo11m,000000236845,0,2/255,square_attack,0.8445107936859131,0.8445107936859131,0.8445107936859131,85.02229475975037
yolo11m,000000269632,0,1/255,odpv,0.9335810542106628,0.9335810542106628,0.9335810542106628,23.371459484100342
yolo11m,000000269632,0,1/255,pgd,0.0,0.0,0.0,1.2219277381896974
yolo11m,000000269632,0,1/255,rcp,0.9717553017264449,0.9717553017264449,0.9717553017264449,498.68138427734374
yolo11m,000000269632,0,1/255,square_attack,0.9509710073471069,0.9509710073471069,0.9509710073471069,92.16825828552246
yolo11m,000000269632,0,2/255,odpv,0.9127408862113953,0.9127408862113953,0.9127408862113953,22.486586570739746
yolo11m,000000269632,0,2/255,pgd,0.0,0.0,0.0,0.7289700031280517
yolo11m,000000269632,0,2/255,rcp,0.9604963774238259,0.9604963774238259,0.9604963774238259,494.94642462730405
yolo11m,000000269632,0,2/255,square_attack,0.8946098685264587,0.8946098685264587,0.8946098685264587,84.76882419586181
yolo11m,000000269632,1,1/255,odpv,0.8255904912948608,0.8255904912948608,0.8255904912948608,23.22682023048401
yolo11m,000000269632,1,1/255,pgd,0.0,0.0,0.0,1.2219277381896974
yolo11m,000000269632,1,1/255,rcp,0.867150915948397,0.867150915948397,0.867150915948397,498.68138427734374
yolo11m,000000269632,1,1/255,square_attack,0.859513521194458,0.859513521194458,0.859513521194458,92.16825828552246
yolo11m,000000269632,1,2/255,odpv,0.7867083549499512,0.7867083549499512,0.7867083549499512,22.09511113166809
yolo11m,000000269632,1,2/255,pgd,0.0,0.0,0.0,0.7289700031280517
yolo11m,000000269632,1,2/255,rcp,0.8578758707310375,0.8578758707310375,0.8578758707310375,494.94642462730405
yolo11m,000000269632,1,2/255,square_attack,0.8341881632804871,0.8341881632804871,0.8341881632804871,84.76882419586181
yolo11m,000000269632,2,1/255,odpv,0.9558194279670715,0.9558194279670715,0.9558194279670715,21.53826379776001
yolo11m,000000269632,2,1/255,pgd,0.6949945092201233,0.6949945092201233,0.0,1.2219277381896974
yolo11m,000000269632,2,1/255,rcp,0.9653591697441002,0.9653591697441002,0.9653591697441002,498.68138427734374
yolo11m,000000269632,2,1/255,square_attack,0.9456242918968201,0.9456242918968201,0.9456242918968201,92.16825828552246
yolo11m,000000269632,2,2/255,odpv,0.9441328644752502,0.9441328644752502,0.9441328644752502,20.552339792251587
yolo11m,000000269632,2,2/255,pgd,0.0,0.0,0.0,0.7289700031280517
yolo11m,000000269632,2,2/255,rcp,0.9630915271171409,0.9630915271171409,0.9630915271171409,494.94642462730405
yolo11m,000000269632,2,2/255,square_attack,0.9301865100860596,0.9301865100860596,0.9301865100860596,84.76882419586181
yolo11m,000000269632,3,1/255,odpv,0.859173595905304,0.859173595905304,0.859173595905304,23.21817398071289
yolo11m,000000269632,3,1/255,pgd,0.0,0.0,0.0,1.2219277381896974
yolo11m,000000269632,3,1/255,rcp,0.908106897859926,0.908106897859926,0.908106897859926,498.68138427734374
yolo11m,000000269632,3,1/255,square_attack,0.8980295658111572,0.8980295658111572,0.8980295658111572,92.16825828552246
yolo11m,000000269632,3,2/255,odpv,0.833452582359314,0.833452582359314,0.833452582359314,22.138607263565063
yolo11m,000000269632,3,2/255,pgd,0.0,0.0,0.0,0.7289700031280517
yolo11m,000000269632,3,2/255,rcp,0.9000687764589799,0.9000687764589799,0.9000687764589799,494.94642462730405
yolo11m,000000269632,3,2/255,square_attack,0.8737760782241821,0.8737760782241821,0.8737760782241821,84.76882419586181
yolo11m,000000269632,4,1/255,odpv,0.7450457215309143,0.7450457215309143,0.7450457215309143,22.347411394119263
yolo11m,000000269632,4,1/255,pgd,0.0,0.0,0.0,1.2219277381896974
yolo11m,000000269632,4,1/255,rcp,0.8260896599252068,0.8260896599252068,0.8260896599252068,498.68138427734374
yolo11m,000000269632,4,1/255,square_attack,0.7699952721595764,0.7699952721595764,0.7699952721595764,92.16825828552246
yolo11m,000000269632,4,2/255,odpv,0.6901839375495911,0.6901839375495911,0.0,21.17337727546692
yolo11m,000000269632,4,2/255,pgd,0.0,0.0,0.0,0.7289700031280517
yolo11m,000000269632,4,2/255,rcp,0.8091682486612045,0.8091682486612045,0.8091682486612045,494.94642462730405
yolo11m,000000269632,4,2/255,square_attack,0.690421462059021,0.690421462059021,0.0,84.76882419586181
yolo11m,000000279714,0,1/255,odpv,0.9270686507225037,0.9270686507225037,0.9270686507225037,20.54185676574707
yolo11m,000000279714,0,1/255,pgd,0.43183237314224243,0.0,0.0,0.7820105075836181
yolo11m,000000279714,0,1/255,rcp,0.9480970081197116,0.9480970081197116,0.9480970081197116,467.13061304092406
yolo11m,000000279714,0,1/255,square_attack,0.937196671962738,0.937196671962738,0.937196671962738,49.50818448066711
yolo11m,000000279714,0,2/255,odpv,0.9220215678215027,0.9220215678215027,0.9220215678215027,21.66579008102417
yolo11m,000000279714,0,2/255,pgd,0.0,0.0,0.0,0.40283832550048826
