model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,target_method,iou_0.5,iou_0.7,iou,time,iou_0.5_target,iou_0.7_target,iou_target,delta_0.5,delta_0.7,delta,TP_0.5,TP_0.7,FP_0.5,FP_0.7,FN_0.5,FN_0.7,TN_0.5,TN_0.7,pgd_bounds_lower_0.5,pgd_bounds_lower_0.7
yolo11x,33759,2,2/255,0.45,0.25,rcp,pgd,0.9364235212314376,0.9364235212314376,0.9364235212314376,671.0690221786499,0.0,0.0,0.0,0.9364235212314376,0.9364235212314376,0.9364235212314376,False,False,True,True,False,False,False,False,True,True
yolo11x,33759,2,2/255,0.45,0.25,rcp,square_attack,0.9364235212314376,0.9364235212314376,0.9364235212314376,671.0690221786499,0.9300207495689392,0.9300207495689392,0.9300207495689392,0.006402771662498363,0.006402771662498363,0.006402771662498363,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,2,2/255,0.45,0.25,rcp,rcp,0.9364235212314376,0.9364235212314376,0.9364235212314376,671.0690221786499,0.9364235212314376,0.9364235212314376,0.9364235212314376,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,2,2/255,0.45,0.25,odpv,pgd,0.8964201211929321,0.8964201211929321,0.8964201211929321,50.88970375061035,0.0,0.0,0.0,0.8964201211929321,0.8964201211929321,0.8964201211929321,False,False,True,True,False,False,False,False,True,True
yolo11x,33759,2,2/255,0.45,0.25,odpv,square_attack,0.8964201211929321,0.8964201211929321,0.8964201211929321,50.88970375061035,0.9300207495689392,0.9300207495689392,0.9300207495689392,0.03360062837600708,0.03360062837600708,0.03360062837600708,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,2,2/255,0.45,0.25,odpv,rcp,0.8964201211929321,0.8964201211929321,0.8964201211929321,50.88970375061035,0.9364235212314376,0.9364235212314376,0.9364235212314376,0.04000340003850544,0.04000340003850544,0.04000340003850544,True,True,False,False,False,False,False,False,True,True
yolo11x,33759,3,1/255,0.45,0.25,rcp,pgd,0.0,0.0,0.0,672.4381217956543,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,33759,3,1/255,0.45,0.25,rcp,square_attack,0.0,0.0,0.0,672.4381217956543,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,33759,3,1/255,0.45,0.25,rcp,rcp,0.0,0.0,0.0,672.4381217956543,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,33759,3,1/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,0.0012643337249755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,33759,3,1/255,0.45,0.25,odpv,square_attack,0.0,0.0,0.0,0.0012643337249755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,33759,3,1/255,0.45,0.25,odpv,rcp,0.0,0.0,0.0,0.0012643337249755,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,33759,3,2/255,0.45,0.25,rcp,pgd,0.0,0.0,0.0,671.0690221786499,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,33759,3,2/255,0.45,0.25,rcp,square_attack,0.0,0.0,0.0,671.0690221786499,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,33759,3,2/255,0.45,0.25,rcp,rcp,0.0,0.0,0.0,671.0690221786499,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
