model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time,noise_type,cmi_max_iou,fa_min_iou
yolo11x,000000172330,0,1/255,0.25,0.45,rcp,0.9419560272241058,0.9419560272241058,0.9419560272241058,878.558532834053,uniform,0.08971343135055655,0.8564585587853556
yolo11x,000000172330,0,2/255,0.25,0.45,rcp,0.9405510775671174,0.9405510775671174,0.9405510775671174,1289.0637484788895,laplace,0.09008339400461413,0.854387035570796
yolo11x,000000172330,0,2/255,0.25,0.45,rcp,0.941606878431522,0.941606878431522,0.941606878431522,1295.9871990680695,normal,0.08978760243486231,0.8548425069026289
yolo11x,000000172330,0,2/255,0.25,0.45,rcp,0.9414841579092686,0.9414841579092686,0.9414841579092686,1943.061296582222,poisson,0.08997192043584569,0.8534847761074519
yolo11x,000000172330,0,2/255,0.25,0.45,rcp,0.9409621502864345,0.9409621502864345,0.9409621502864345,2744.7815650701523,poisson_gaussian,0.08999617914366982,0.8540118447969469
yolo11x,000000172330,0,2/255,0.25,0.45,rcp,0.9418372907191996,0.9418372907191996,0.9418372907191996,1226.6790998578072,salt_and_pepper,0.08979508766137417,0.8554222352437888
yolo11x,000000172330,0,2/255,0.25,0.45,rcp,0.9414782686679821,0.9414782686679821,0.9414782686679821,881.3190130591393,uniform,0.08988810806068254,0.8539871840381154
yolo11x,000000172330,1,1/255,0.25,0.45,odpv,0.8809231519699097,0.8809231519699097,0.8809231519699097,323.1521167755127,laplace,0.9538507461547852,0.7910995483398438
yolo11x,000000172330,1,1/255,0.25,0.45,odpv,0.8967593908309937,0.8967593908309937,0.8967593908309937,159.34869295358658,normal,9.5367431640625e-07,0.8290834426879883
yolo11x,000000172330,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,313.11858850717545,poisson,1.0,0.0
yolo11x,000000172330,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,250.78144937753677,poisson_gaussian,1.0,0.0
yolo11x,000000172330,1,1/255,0.25,0.45,odpv,0.8967593908309937,0.8967593908309937,0.8967593908309937,160.07742059230804,salt_and_pepper,9.5367431640625e-07,0.8290834426879883
yolo11x,000000172330,1,1/255,0.25,0.45,odpv,0.8935927152633667,0.8935927152633667,0.8935927152633667,160.21895676851273,uniform,0.9299345016479492,0.8151073455810547
yolo11x,000000172330,1,1/255,0.25,0.45,rcp,0.9105296275831072,0.9105296275831072,0.9105296275831072,1321.6446133852005,laplace,0.08988584752677863,0.852744297961052
yolo11x,000000172330,1,1/255,0.25,0.45,rcp,0.9130662543807659,0.9130662543807659,0.9130662543807659,1311.5253611207008,normal,0.08972273615535394,0.8563471186907132
yolo11x,000000172330,1,1/255,0.25,0.45,rcp,0.9121417194662516,0.9121417194662516,0.9121417194662516,1749.8545659184456,poisson,0.08985212090572929,0.8549043054713984
yolo11x,000000172330,1,1/255,0.25,0.45,rcp,0.9104793756343282,0.9104793756343282,0.9104793756343282,2451.5505827069283,poisson_gaussian,0.08989305725031936,0.85471901605592
yolo11x,000000172330,1,1/255,0.25,0.45,rcp,0.9141113667863288,0.9141113667863288,0.9141113667863288,1218.8004231452942,salt_and_pepper,0.08969150762799592,0.8566410240117863
yolo11x,000000172330,1,1/255,0.25,0.45,rcp,0.9130837968334464,0.9130837968334464,0.9130837968334464,878.558532834053,uniform,0.08971343135055655,0.8564585587853556
yolo11x,000000172330,1,2/255,0.25,0.45,rcp,0.9090009633475682,0.9090009633475682,0.9090009633475682,1289.0637484788895,laplace,0.09008339400461413,0.854387035570796
yolo11x,000000172330,1,2/255,0.25,0.45,rcp,0.9122541748880777,0.9122541748880777,0.9122541748880777,1295.9871990680695,normal,0.08978760243486231,0.8548425069026289
yolo11x,000000172330,1,2/255,0.25,0.45,rcp,0.9094061448042136,0.9094061448042136,0.9094061448042136,1943.061296582222,poisson,0.08997192043584569,0.8534847761074519
yolo11x,000000172330,1,2/255,0.25,0.45,rcp,0.9105224544064499,0.9105224544064499,0.9105224544064499,2744.7815650701523,poisson_gaussian,0.08999617914366982,0.8540118447969469
yolo11x,000000172330,1,2/255,0.25,0.45,rcp,0.9123212749131567,0.9123212749131567,0.9123212749131567,1226.6790998578072,salt_and_pepper,0.08979508766137417,0.8554222352437888
yolo11x,000000172330,1,2/255,0.25,0.45,rcp,0.9109955987344429,0.9109955987344429,0.9109955987344429,881.3190130591393,uniform,0.08988810806068254,0.8539871840381154
yolo11x,000000172330,2,1/255,0.25,0.45,odpv,0.979277491569519,0.979277491569519,0.979277491569519,323.1521167755127,laplace,0.20580673217773438,0.7910995483398438
yolo11x,000000172330,2,1/255,0.25,0.45,odpv,0.9826824069023132,0.9826824069023132,0.9826824069023132,159.34869295358658,normal,0.08653545379638672,0.8290834426879883
yolo11x,000000172330,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,313.11858850717545,poisson,1.0,0.0
yolo11x,000000172330,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,250.78144937753677,poisson_gaussian,1.0,0.0
yolo11x,000000172330,2,1/255,0.25,0.45,odpv,0.9826620817184448,0.9826620817184448,0.9826620817184448,160.07742059230804,salt_and_pepper,0.08653545379638672,0.8290834426879883
yolo11x,000000172330,2,1/255,0.25,0.45,odpv,0.9792723655700684,0.9792723655700684,0.9792723655700684,160.21895676851273,uniform,0.20157241821289062,0.8151073455810547
yolo11x,000000172330,2,1/255,0.25,0.45,rcp,0.9897905280407051,0.9897905280407051,0.9897905280407051,1321.6446133852005,laplace,0.08988584752677863,0.852744297961052
yolo11x,000000172330,2,1/255,0.25,0.45,rcp,0.9898468141250172,0.9898468141250172,0.9898468141250172,1311.5253611207008,normal,0.08972273615535394,0.8563471186907132
yolo11x,000000172330,2,1/255,0.25,0.45,rcp,0.9895999876906101,0.9895999876906101,0.9895999876906101,1749.8545659184456,poisson,0.08985212090572929,0.8549043054713984
yolo11x,000000172330,2,1/255,0.25,0.45,rcp,0.9898075699436958,0.9898075699436958,0.9898075699436958,2451.5505827069283,poisson_gaussian,0.08989305725031936,0.85471901605592
yolo11x,000000172330,2,1/255,0.25,0.45,rcp,0.9899567969151771,0.9899567969151771,0.9899567969151771,1218.8004231452942,salt_and_pepper,0.08969150762799592,0.8566410240117863
yolo11x,000000172330,2,1/255,0.25,0.45,rcp,0.9898071407393367,0.9898071407393367,0.9898071407393367,878.558532834053,uniform,0.08971343135055655,0.8564585587853556
yolo11x,000000172330,2,2/255,0.25,0.45,rcp,0.9894997992745072,0.9894997992745072,0.9894997992745072,1289.0637484788895,laplace,0.09008339400461413,0.854387035570796
yolo11x,000000172330,2,2/255,0.25,0.45,rcp,0.9895952799187469,0.9895952799187469,0.9895952799187469,1295.9871990680695,normal,0.08978760243486231,0.8548425069026289
yolo11x,000000172330,2,2/255,0.25,0.45,rcp,0.989829514153148,0.989829514153148,0.989829514153148,1943.061296582222,poisson,0.08997192043584569,0.8534847761074519
yolo11x,000000172330,2,2/255,0.25,0.45,rcp,0.9894974859726237,0.9894974859726237,0.9894974859726237,2744.7815650701523,poisson_gaussian,0.08999617914366982,0.8540118447969469
yolo11x,000000172330,2,2/255,0.25,0.45,rcp,0.9898531375054082,0.9898531375054082,0.9898531375054082,1226.6790998578072,salt_and_pepper,0.08979508766137417,0.8554222352437888
yolo11x,000000172330,2,2/255,0.25,0.45,rcp,0.9896094857545604,0.9896094857545604,0.9896094857545604,881.3190130591393,uniform,0.08988810806068254,0.8539871840381154
yolo11x,000000172330,3,1/255,0.25,0.45,odpv,0.7978545427322388,0.7978545427322388,0.7978545427322388,323.1521167755127,laplace,9.5367431640625e-07,0.7910995483398438
yolo11x,000000172330,3,1/255,0.25,0.45,odpv,0.8290835022926331,0.8290835022926331,0.8290835022926331,159.34869295358658,normal,9.5367431640625e-07,0.8290834426879883
yolo11x,000000172330,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,313.11858850717545,poisson,1.0,0.0
yolo11x,000000172330,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,250.78144937753677,poisson_gaussian,1.0,0.0
yolo11x,000000172330,3,1/255,0.25,0.45,odpv,0.8290835022926331,0.8290835022926331,0.8290835022926331,160.07742059230804,salt_and_pepper,9.5367431640625e-07,0.8290834426879883
yolo11x,000000172330,3,1/255,0.25,0.45,odpv,0.8151078224182129,0.8151078224182129,0.8151078224182129,160.21895676851273,uniform,9.5367431640625e-07,0.8151073455810547
yolo11x,000000172330,3,1/255,0.25,0.45,rcp,0.852744297961052,0.852744297961052,0.852744297961052,1321.6446133852005,laplace,0.08988584752677863,0.852744297961052
yolo11x,000000172330,3,1/255,0.25,0.45,rcp,0.8563471186907132,0.8563471186907132,0.8563471186907132,1311.5253611207008,normal,0.08972273615535394,0.8563471186907132
yolo11x,000000172330,3,1/255,0.25,0.45,rcp,0.8549043054713984,0.8549043054713984,0.8549043054713984,1749.8545659184456,poisson,0.08985212090572929,0.8549043054713984
yolo11x,000000172330,3,1/255,0.25,0.45,rcp,0.85471901605592,0.85471901605592,0.85471901605592,2451.5505827069283,poisson_gaussian,0.08989305725031936,0.85471901605592
yolo11x,000000172330,3,1/255,0.25,0.45,rcp,0.8566410240117863,0.8566410240117863,0.8566410240117863,1218.8004231452942,salt_and_pepper,0.08969150762799592,0.8566410240117863
yolo11x,000000172330,3,1/255,0.25,0.45,rcp,0.8564585587853556,0.8564585587853556,0.8564585587853556,878.558532834053,uniform,0.08971343135055655,0.8564585587853556
yolo11x,000000172330,3,2/255,0.25,0.45,rcp,0.854387035570796,0.854387035570796,0.854387035570796,1289.0637484788895,laplace,0.09008339400461413,0.854387035570796
yolo11x,000000172330,3,2/255,0.25,0.45,rcp,0.8548425069026289,0.8548425069026289,0.8548425069026289,1295.9871990680695,normal,0.08978760243486231,0.8548425069026289
yolo11x,000000172330,3,2/255,0.25,0.45,rcp,0.8534847761074519,0.8534847761074519,0.8534847761074519,1943.061296582222,poisson,0.08997192043584569,0.8534847761074519
yolo11x,000000172330,3,2/255,0.25,0.45,rcp,0.8540118447969469,0.8540118447969469,0.8540118447969469,2744.7815650701523,poisson_gaussian,0.08999617914366982,0.8540118447969469
yolo11x,000000172330,3,2/255,0.25,0.45,rcp,0.8554222352437888,0.8554222352437888,0.8554222352437888,1226.6790998578072,salt_and_pepper,0.08979508766137417,0.8554222352437888
yolo11x,000000172330,3,2/255,0.25,0.45,rcp,0.8539871840381154,0.8539871840381154,0.8539871840381154,881.3190130591393,uniform,0.08988810806068254,0.8539871840381154
yolo11x,000000224051,0,1/255,0.25,0.45,odpv,0.9178412556648254,0.9178412556648254,0.9178412556648254,428.56390794118244,laplace,9.5367431640625e-07,0.8574419021606445
yolo11x,000000224051,0,1/255,0.25,0.45,odpv,0.9441772699356079,0.9441772699356079,0.9441772699356079,349.497723420461,normal,9.5367431640625e-07,0.8590497970581055
yolo11x,000000224051,0,1/255,0.25,0.45,odpv,0.6465581059455872,0.6465581059455872,0.0,293.5995406309764,poisson,1.0,0.0
yolo11x,000000224051,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,362.9060784180959,poisson_gaussian,1.0,0.0
yolo11x,000000224051,0,1/255,0.25,0.45,odpv,0.9444122314453125,0.9444122314453125,0.9444122314453125,358.4342414538066,salt_and_pepper,9.5367431640625e-07,0.8590497970581055
yolo11x,000000224051,0,1/255,0.25,0.45,odpv,0.9442424774169922,0.9442424774169922,0.9442424774169922,205.6911987463633,uniform,9.5367431640625e-07,0.8590497970581055
yolo11x,000000224051,0,1/255,0.25,0.45,rcp,0.9711720729258806,0.9711720729258806,0.9711720729258806,1578.287308772405,laplace,0.0,0.929125785163671
yolo11x,000000224051,0,1/255,0.25,0.45,rcp,0.9721507755965791,0.9721507755965791,0.9721507755965791,1494.4032378196716,normal,0.0,0.9331457522770321
yolo11x,000000224051,0,1/255,0.25,0.45,rcp,0.9718152593867028,0.9718152593867028,0.9718152593867028,2103.4507822990417,poisson,0.0,0.9282344485026615
yolo11x,000000224051,0,1/255,0.25,0.45,rcp,0.9700988659251708,0.9700988659251708,0.9700988659251708,2804.8158328533173,poisson_gaussian,0.0,0.9267940089259341
yolo11x,000000224051,0,1/255,0.25,0.45,rcp,0.9725580499947128,0.9725580499947128,0.9725580499947128,1487.4959638118744,salt_and_pepper,0.0,0.9343625541807468
yolo11x,000000224051,0,1/255,0.25,0.45,rcp,0.9721245905709385,0.9721245905709385,0.9721245905709385,1083.9152726332347,uniform,0.0,0.9336268644839256
yolo11x,000000224051,0,2/255,0.25,0.45,rcp,0.9691623422845367,0.9691623422845367,0.9691623422845367,1578.0842070579529,laplace,0.0,0.9185295227911673
yolo11x,000000224051,0,2/255,0.25,0.45,rcp,0.9707918212625958,0.9707918212625958,0.9707918212625958,1494.9036125342052,normal,0.0,0.9306065359181184
yolo11x,000000224051,0,2/255,0.25,0.45,rcp,0.9706419680092367,0.9706419680092367,0.9706419680092367,2393.2999832630157,poisson,0.0,0.9275285399949815
yolo11x,000000224051,0,2/255,0.25,0.45,rcp,0.9715118329816309,0.9715118329816309,0.9715118329816309,3068.0818870067596,poisson_gaussian,0.0,0.9233030414827823
yolo11x,000000224051,0,2/255,0.25,0.45,rcp,0.972046996537001,0.972046996537001,0.972046996537001,1486.5845225652058,salt_and_pepper,0.0,0.9329677991353803
yolo11x,000000224051,0,2/255,0.25,0.45,rcp,0.9718451822187008,0.9718451822187008,0.9718451822187008,1077.3132519721985,uniform,0.0,0.9286501013878761
yolo11x,000000224051,1,1/255,0.25,0.45,odpv,0.8898030519485474,0.8898030519485474,0.8898030519485474,428.56390794118244,laplace,9.5367431640625e-07,0.8574419021606445
yolo11x,000000224051,1,1/255,0.25,0.45,odpv,0.8897506594657898,0.8897506594657898,0.8897506594657898,349.497723420461,normal,9.5367431640625e-07,0.8590497970581055
yolo11x,000000224051,1,1/255,0.25,0.45,odpv,0.6295273900032043,0.6295273900032043,0.0,293.5995406309764,poisson,1.0,0.0
yolo11x,000000224051,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,362.9060784180959,poisson_gaussian,1.0,0.0
yolo11x,000000224051,1,1/255,0.25,0.45,odpv,0.8897506594657898,0.8897506594657898,0.8897506594657898,358.4342414538066,salt_and_pepper,9.5367431640625e-07,0.8590497970581055
yolo11x,000000224051,1,1/255,0.25,0.45,odpv,0.8897506594657898,0.8897506594657898,0.8897506594657898,205.6911987463633,uniform,9.5367431640625e-07,0.8590497970581055
yolo11x,000000224051,1,1/255,0.25,0.45,rcp,0.9307636765334549,0.9307636765334549,0.9307636765334549,1578.287308772405,laplace,0.0,0.929125785163671
yolo11x,000000224051,1,1/255,0.25,0.45,rcp,0.9331457522770321,0.9331457522770321,0.9331457522770321,1494.4032378196716,normal,0.0,0.9331457522770321
yolo11x,000000224051,1,1/255,0.25,0.45,rcp,0.9311770330394941,0.9311770330394941,0.9311770330394941,2103.4507822990417,poisson,0.0,0.9282344485026615
yolo11x,000000224051,1,1/255,0.25,0.45,rcp,0.9314912939007592,0.9314912939007592,0.9314912939007592,2804.8158328533173,poisson_gaussian,0.0,0.9267940089259341
yolo11x,000000224051,1,1/255,0.25,0.45,rcp,0.9343625541807468,0.9343625541807468,0.9343625541807468,1487.4959638118744,salt_and_pepper,0.0,0.9343625541807468
yolo11x,000000224051,1,1/255,0.25,0.45,rcp,0.9336268644839256,0.9336268644839256,0.9336268644839256,1083.9152726332347,uniform,0.0,0.9336268644839256
yolo11x,000000224051,1,2/255,0.25,0.45,rcp,0.9296960934214707,0.9296960934214707,0.9296960934214707,1578.0842070579529,laplace,0.0,0.9185295227911673
yolo11x,000000224051,1,2/255,0.25,0.45,rcp,0.9327314892524285,0.9327314892524285,0.9327314892524285,1494.9036125342052,normal,0.0,0.9306065359181184
yolo11x,000000224051,1,2/255,0.25,0.45,rcp,0.9309805425246448,0.9309805425246448,0.9309805425246448,2393.2999832630157,poisson,0.0,0.9275285399949815
yolo11x,000000224051,1,2/255,0.25,0.45,rcp,0.9307559512360202,0.9307559512360202,0.9307559512360202,3068.0818870067596,poisson_gaussian,0.0,0.9233030414827823
yolo11x,000000224051,1,2/255,0.25,0.45,rcp,0.9329677991353803,0.9329677991353803,0.9329677991353803,1486.5845225652058,salt_and_pepper,0.0,0.9329677991353803
yolo11x,000000224051,1,2/255,0.25,0.45,rcp,0.9309735579396337,0.9309735579396337,0.9309735579396337,1077.3132519721985,uniform,0.0,0.9286501013878761
yolo11x,000000224051,2,1/255,0.25,0.45,odpv,0.8642084002494812,0.8642084002494812,0.8642084002494812,428.56390794118244,laplace,9.5367431640625e-07,0.8574419021606445
yolo11x,000000224051,2,1/255,0.25,0.45,odpv,0.8650944232940674,0.8650944232940674,0.8650944232940674,349.497723420461,normal,9.5367431640625e-07,0.8590497970581055
yolo11x,000000224051,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,293.5995406309764,poisson,1.0,0.0
yolo11x,000000224051,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,362.9060784180959,poisson_gaussian,1.0,0.0
yolo11x,000000224051,2,1/255,0.25,0.45,odpv,0.8650944232940674,0.8650944232940674,0.8650944232940674,358.4342414538066,salt_and_pepper,9.5367431640625e-07,0.8590497970581055
yolo11x,000000224051,2,1/255,0.25,0.45,odpv,0.8650944232940674,0.8650944232940674,0.8650944232940674,205.6911987463633,uniform,9.5367431640625e-07,0.8590497970581055
yolo11x,000000224051,2,1/255,0.25,0.45,rcp,0.929125785163671,0.929125785163671,0.929125785163671,1578.287308772405,laplace,0.0,0.929125785163671
yolo11x,000000224051,2,1/255,0.25,0.45,rcp,0.9348402093067103,0.9348402093067103,0.9348402093067103,1494.4032378196716,normal,0.0,0.9331457522770321
yolo11x,000000224051,2,1/255,0.25,0.45,rcp,0.9282344485026615,0.9282344485026615,0.9282344485026615,2103.4507822990417,poisson,0.0,0.9282344485026615
yolo11x,000000224051,2,1/255,0.25,0.45,rcp,0.9267940089259341,0.9267940089259341,0.9267940089259341,2804.8158328533173,poisson_gaussian,0.0,0.9267940089259341
yolo11x,000000224051,2,1/255,0.25,0.45,rcp,0.9378695441889674,0.9378695441889674,0.9378695441889674,1487.4959638118744,salt_and_pepper,0.0,0.9343625541807468
yolo11x,000000224051,2,1/255,0.25,0.45,rcp,0.9345133371700293,0.9345133371700293,0.9345133371700293,1083.9152726332347,uniform,0.0,0.9336268644839256
yolo11x,000000224051,2,2/255,0.25,0.45,rcp,0.9185295227911673,0.9185295227911673,0.9185295227911673,1578.0842070579529,laplace,0.0,0.9185295227911673
yolo11x,000000224051,2,2/255,0.25,0.45,rcp,0.9306065359181184,0.9306065359181184,0.9306065359181184,1494.9036125342052,normal,0.0,0.9306065359181184
yolo11x,000000224051,2,2/255,0.25,0.45,rcp,0.9275285399949815,0.9275285399949815,0.9275285399949815,2393.2999832630157,poisson,0.0,0.9275285399949815
yolo11x,000000224051,2,2/255,0.25,0.45,rcp,0.9233030414827823,0.9233030414827823,0.9233030414827823,3068.0818870067596,poisson_gaussian,0.0,0.9233030414827823
yolo11x,000000224051,2,2/255,0.25,0.45,rcp,0.9348735822721898,0.9348735822721898,0.9348735822721898,1486.5845225652058,salt_and_pepper,0.0,0.9329677991353803
yolo11x,000000224051,2,2/255,0.25,0.45,rcp,0.9286501013878761,0.9286501013878761,0.9286501013878761,1077.3132519721985,uniform,0.0,0.9286501013878761
yolo11x,000000279714,0,1/255,0.25,0.45,odpv,0.9027542471885681,0.9027542471885681,0.9027542471885681,259.217489862442,laplace,0.5641117095947266,0.0
yolo11x,000000279714,0,1/255,0.25,0.45,odpv,0.9315080642700195,0.9315080642700195,0.9315080642700195,120.83339433670044,normal,9.5367431640625e-07,0.7511892318725586
yolo11x,000000279714,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,261.98221535682677,poisson,1.0,0.0
yolo11x,000000279714,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,10510.596079301835,poisson_gaussian,1.0,0.0
yolo11x,000000279714,0,1/255,0.25,0.45,odpv,0.9314947724342346,0.9314947724342346,0.9314947724342346,120.84743957519531,salt_and_pepper,9.5367431640625e-07,0.7511892318725586
yolo11x,000000279714,0,1/255,0.25,0.45,odpv,0.9270686507225037,0.9270686507225037,0.9270686507225037,120.35025310516357,uniform,0.25346946716308594,0.5242433547973633
yolo11x,000000279714,0,1/255,0.25,0.45,rcp,0.945180135851229,0.945180135851229,0.945180135851229,918.9630724430084,laplace,0.9561596063678102,0.7624893575619259
yolo11x,000000279714,0,1/255,0.25,0.45,rcp,0.9455266830430425,0.9455266830430425,0.9455266830430425,984.827290725708,normal,0.9525556391768258,0.7688560841212516
yolo11x,000000279714,0,1/255,0.25,0.45,rcp,0.9452859807591798,0.9452859807591798,0.9452859807591798,1217.810193681717,poisson,0.955187049933148,0.7639974378678632
yolo11x,000000279714,0,1/255,0.25,0.45,rcp,0.9449757824367588,0.9449757824367588,0.9449757824367588,1724.6820831298828,poisson_gaussian,0.9543998152667986,0.7624864348771861
yolo11x,000000279714,0,1/255,0.25,0.45,rcp,0.9459421006095333,0.9459421006095333,0.9459421006095333,867.9490160942078,salt_and_pepper,0.949336757743458,0.7693710730411508
yolo11x,000000279714,0,1/255,0.25,0.45,rcp,0.9458375402534385,0.9458375402534385,0.9458375402534385,614.2553703784943,uniform,0.9525506157878296,0.7681068838603028
yolo11x,000000279714,0,2/255,0.25,0.45,rcp,0.9436344097217789,0.9436344097217789,0.9436344097217789,920.6216131210327,laplace,0.9570226960913751,0.7602863069809531
yolo11x,000000279714,0,2/255,0.25,0.45,rcp,0.9457537162735327,0.9457537162735327,0.9457537162735327,976.1139564990997,normal,0.9544883904825019,0.7662563671306807
yolo11x,000000279714,0,2/255,0.25,0.45,rcp,0.9451633061000546,0.9451633061000546,0.9451633061000546,1406.4690980434418,poisson,0.9565553190113508,0.7621870590404736
yolo11x,000000279714,0,2/255,0.25,0.45,rcp,0.9456261891855094,0.9456261891855094,0.9456261891855094,1941.0843609333037,poisson_gaussian,0.9562871387604369,0.3118189989639694
yolo11x,000000279714,0,2/255,0.25,0.45,rcp,0.9458301400786857,0.9458301400786857,0.9458301400786857,867.4978338718414,salt_and_pepper,0.9550120037581402,0.7663025494885358
yolo11x,000000279714,0,2/255,0.25,0.45,rcp,0.9450042216666327,0.9450042216666327,0.9450042216666327,614.6542510986328,uniform,0.9547565010879602,0.7608683598431439
yolo11x,000000279714,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,259.217489862442,laplace,0.36296558380126953,0.0
yolo11x,000000279714,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,120.83339433670044,normal,0.0011730194091796875,0.7511892318725586
yolo11x,000000279714,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,261.98221535682677,poisson,1.0,0.0
yolo11x,000000279714,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,10510.596079301835,poisson_gaussian,1.0,0.0
yolo11x,000000279714,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,120.84743957519531,salt_and_pepper,0.0011730194091796875,0.7511892318725586
