model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time
yolo11m,000000017029,1,1/255,0.25,0.45,square_attack,0.9363580942153931,0.9363580942153931,0.9363580942153931,84.77470451593399
yolo11m,000000017029,1,2/255,0.25,0.45,odpv,0.929227352142334,0.929227352142334,0.929227352142334,77.57468402385712
yolo11m,000000017029,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,12.912601709365845
yolo11m,000000017029,1,2/255,0.25,0.45,rcp,0.9460576790918278,0.9460576790918278,0.9460576790918278,880.7279646992683
yolo11m,000000017029,1,2/255,0.25,0.45,square_attack,0.9173732399940491,0.9173732399940491,0.9173732399940491,83.04467767477036
yolo11m,000000017029,2,1/255,0.25,0.45,odpv,0.8705965876579285,0.8705965876579285,0.8705965876579285,81.74174696207047
yolo11m,000000017029,2,1/255,0.25,0.45,pgd,0.0,0.0,0.0,422.40117621421814
yolo11m,000000017029,2,1/255,0.25,0.45,rcp,0.8949482147716218,0.8949482147716218,0.8949482147716218,872.508317232132
yolo11m,000000017029,2,1/255,0.25,0.45,square_attack,0.8866013884544373,0.8866013884544373,0.8866013884544373,84.77470451593399
yolo11m,000000017029,2,2/255,0.25,0.45,odpv,0.8649725317955017,0.8649725317955017,0.8649725317955017,77.57468402385712
yolo11m,000000017029,2,2/255,0.25,0.45,pgd,0.0,0.0,0.0,12.912601709365845
yolo11m,000000017029,2,2/255,0.25,0.45,rcp,0.8935694909227231,0.8935694909227231,0.8935694909227231,880.7279646992683
yolo11m,000000017029,2,2/255,0.25,0.45,square_attack,0.8778480887413025,0.8778480887413025,0.8778480887413025,83.04467767477036
yolo11m,000000017029,3,1/255,0.25,0.45,odpv,0.734277606010437,0.734277606010437,0.734277606010437,81.74174696207047
yolo11m,000000017029,3,1/255,0.25,0.45,pgd,0.0,0.0,0.0,422.40117621421814
yolo11m,000000017029,3,1/255,0.25,0.45,rcp,0.9095255727630436,0.9095255727630436,0.9095255727630436,872.508317232132
yolo11m,000000017029,3,1/255,0.25,0.45,square_attack,0.8961536288261414,0.8961536288261414,0.8961536288261414,84.77470451593399
yolo11m,000000017029,3,2/255,0.25,0.45,odpv,0.6973320245742798,0.6973320245742798,0.0,77.57468402385712
yolo11m,000000017029,3,2/255,0.25,0.45,pgd,0.0,0.0,0.0,12.912601709365845
yolo11m,000000017029,3,2/255,0.25,0.45,rcp,0.8973650923173069,0.8973650923173069,0.8973650923173069,880.7279646992683
yolo11m,000000017029,3,2/255,0.25,0.45,square_attack,0.7387571334838867,0.7387571334838867,0.7387571334838867,83.04467767477036
yolo11m,000000017207,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,61.66338438987732
yolo11m,000000017207,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,6.85399317741394
yolo11m,000000017207,0,1/255,0.25,0.45,rcp,0.0,0.0,0.0,515.0837878227234
yolo11m,000000017207,0,1/255,0.25,0.45,square_attack,0.0,0.0,0.0,68.29807562828064
yolo11m,000000017207,0,2/255,0.25,0.45,odpv,0.0,0.0,0.0,65.21462450027465
yolo11m,000000017207,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.061914443969727
